Dropdown List Name,Criteria,,Application Type*,,Unique ID / License No,,Provincial Area - Zone*,,Provincial Area - Type*,,Soil Order*,,Soil Great Group*,,Soil Series*,,Natural Region*,,Natural Subregion*,,NSR - Ecosite Phase - Description*,,Zone*,,Qtr*,,LSD*,,Sec*,,Twp*,,Rng*,,Mer*,,Facility Type*,,Type of Assessment*,,Revegetation Approach*,,Level of Disturbance At Construction*,,Level of Disturbance At Reclamation*,,Yes / No / NA*,,Assessment Results - Site Passed / Failed*,,Prime Assessment Stage Decision*,,Construction Date*,,Aband / Reclaim. / Reveg. Date*,,Slope *,,Typical Slopes *,,Topography *,,Transect *,,Soil Depth*,,Soil Meso.*,,Soil Micro.*,,Surf. Stoni.*,,Coarse Frag.*,,Soil Colour*,,Soil Text.*,,Tops. Cons.*,,Tops. Struc.*,,Root Rest.*,,Soil Text.*,,Subs. Cons.*,,Subs. Struc.*,,Root Rest.*,,Plant Density / Plant Cover (Identify crop type(s) assessed in the notes)*,,Plant Meas.*,,Grow. Stage*,,Germ.*,,Plant Health*,,Head Health*,,Pod. Den.*,,Seed Devel.*,,Weeds*,,Litter Qual.*,,Litter Prod.*,,Classif.*,,Graz. Respon.*,,Cover Code*,Subregion*,Cover Code,Grazing Resp.*,Struct. Layer*,Species Name*,Scientific Name*,Common Name*,Subregion*,,Subregion*,Common Name*,Cover Code,,Type 4 - Cover Code*,,,2,Increaser - Type 1
,------------------,,------------------------------------,,-------------------------------------------------------,,------------------------------------,,-----------------------------------------------,,----------------------,,---------------------------------------------,,---------------------------------------------,,------------------------------------------------,,-----------------------------------------,,-----------------------------------------,,-------------,,-------------,,----------------,,----------------,,----------------,,----------------,,----------------,,-----------------------------------------------,,----------------------------------------------,,------------------------------------------------,,---------------------------------------,,-------------------------------------,,--------------------------------,,-----------------------------------------------------------,,-----------------------------------------------------------------------,,-----------------------------------------------------------------,,-----------------------------------------------------------------,,-----------------,,-----------------,,-----------------,,-----------------,,--------------------------,,-------------------------------,,-----------------,,-----------------,,-----------------------------,,-------------------,,-----------------------------,,------------------------,,------------------------,,-----------------,,-----------------------------,,------------------------------,,------------------------------,,-----------------,,------------------------------------------------------------------------------------------,,------------------------------,,------------------------------------,,---------------------------,,---------------------------,,---------------------------,,---------------------------,,------------------------------------,,---------------------------,,---------------------------,,---- Disturbed ----,,---------------------------,,---------------------------,,------------------------------------,---------------------------,-------------------------------,--------------------,--------------------,----------------------,---------------------------,---------------------------,---------------------------,,--------------------,---------------------------,---------------------------,,---------------------------,,,3,Invader
,,,,,,,,,,,,,,,MINK CREEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ZIGAVEN,MG,MG - 02 - 03 - ZIGAVEN,2,3,ZIGAVEN,Zigadenus venenosus,death camas,Mixedgrass,,MG,death camas,MG - 02 - 03 - ZIGAVEN,,,,,,
,,,,,,,,,,,,,,,MOUNTAIN CREEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - LIATPUN,MG,MG - 02 - 03 - LIATPUN,2,3,LIATPUN,Liatris punctata,dotted blazingstar,Mixedgrass,,MG,dotted blazingstar,MG - 02 - 03 - LIATPUN,,,,,,
,,,,,,,,,,,,,,,MERCOAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - POACUSI,MG,MG - 02 - 03 - POACUSI,2,3,POACUSI,Poa cusickii,early bluegrass,Mixedgrass,,MG,early bluegrass,MG - 02 - 03 - POACUSI,,,,,,
,,,,,,,,,,,,,,,MERCOAL-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - OXYTSER,MG,MG - 02 - 03 - OXYTSER,2,3,OXYTSER,Oxytropis sericea,early yellow locoweed,Mixedgrass,,MG,early yellow locoweed,MG - 02 - 03 - OXYTSER,,,,,,
,,,,,,,,,,,,,,,MERCOAL-ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - CERAARV,MG,MG - 02 - 03 - CERAARV,2,3,CERAARV,Cerastium arvense,field mouse-ear chickweed,Mixedgrass,,MG,field mouse-ear chickweed,MG - 02 - 03 - CERAARV,,,,,,
,,,,,,,,,,,,,,,MCNAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - HETEVIL,MG,MG - 02 - 03 - HETEVIL,2,3,HETEVIL,Heterotheca villosa,golden aster,Mixedgrass,,MG,golden aster,MG - 02 - 03 - HETEVIL,,,,,,
,,,,,,,,,,,,,,,MCNAB-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - GRINSQU,MG,MG - 02 - 03 - GRINSQU,2,3,GRINSQU,Grindelia squarrosa,gumweed,Mixedgrass,,MG,gumweed,MG - 02 - 03 - GRINSQU,,,,,,
,,,,,,,,,,,,,,,MCNAB-AASA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - LOMAFOE,MG,MG - 02 - 03 - LOMAFOE,2,3,LOMAFOE,Lomatium foeniculaceum,hairy-fruited wild parsley,Mixedgrass,,MG,hairy-fruited wild parsley,MG - 02 - 03 - LOMAFOE,,,,,,
,,,,,,,,,,,,,,,MCNAB-GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - CAMPROT,MG,MG - 02 - 03 - CAMPROT,2,3,CAMPROT,Campanula rotundifolia,harebell,Mixedgrass,,MG,harebell,MG - 02 - 03 - CAMPROT,,,,,,
,,,,,,,,,,,,,,,MICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - CARESIC,MG,MG - 02 - 03 - CARESIC,2,3,CARESIC,Carex siccata,hay sedge,Mixedgrass,,MG,hay sedge,MG - 02 - 03 - CARESIC,,,,,,
,,,,,,,,,,,,,,,MICO-GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - HAPLLAN,MG,MG - 02 - 03 - HAPLLAN,2,3,HAPLLAN,Haplopappus lanceolatus,lance-leaved ironplant,Mixedgrass,,MG,lance-leaved ironplant,MG - 02 - 03 - HAPLLAN,,,,,,
,,,,,,,,,,,,,,,MILLICENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - OXYTMON,MG,MG - 02 - 03 - OXYTMON,2,3,OXYTMON,Oxytropis monticola,late yellow locoweed,Mixedgrass,,MG,late yellow locoweed,MG - 02 - 03 - OXYTMON,,,,,,
,,,,,,,,,,,,,,,MILLICENT-SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - SCHISCO,MG,MG - 02 - 03 - SCHISCO,2,3,SCHISCO,Schizachyrium scoparium,little bluestem,Mixedgrass,,MG,little bluestem,MG - 02 - 03 - SCHISCO,,,,,,
,,,,,,,,,,,,,,,MODESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - SOLIMIS,MG,MG - 02 - 03 - SOLIMIS,2,3,SOLIMIS,Solidago missouriensis,low goldenrod,Mixedgrass,,MG,low goldenrod,MG - 02 - 03 - SOLIMIS,,,,,,
,,,,,,,,,,,,,,,MIDNAPORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - DELPBIC,MG,MG - 02 - 03 - DELPBIC,2,3,DELPBIC,Delphinium bicolor,low larkspur,Mixedgrass,,MG,low larkspur,MG - 02 - 03 - DELPBIC,,,,,,
,,,,,,,,,,,,,,,MIDNAPORE-XP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - MUHLRIC,MG,MG - 02 - 03 - MUHLRIC,2,3,MUHLRIC,Muhlenbergia richardsonis,mat muhly,Mixedgrass,,MG,mat muhly,MG - 02 - 03 - MUHLRIC,,,,,,
,,,,,,,,,,,,,,,MIDNAPORE-XT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ASTRMIO,MG,MG - 02 - 03 - ASTRMIO,2,3,ASTRMIO,Astragalus missouriensis,Missouri milk vetch,Mixedgrass,,MG,Missouri milk vetch,MG - 02 - 03 - ASTRMIO,,,,,,
,,,,,,,,,,,,,,,MUNDARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - DODECON,MG,MG - 02 - 03 - DODECON,2,3,DODECON,Dodecatheon conjugens,mountain shooting star,Mixedgrass,,MG,mountain shooting star,MG - 02 - 03 - DODECON,,,,,,
,,,,,,,,,,,,,,,MEANDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - COLLLIN,MG,MG - 02 - 03 - COLLLIN,2,3,COLLLIN,Collomia linearis,narrow-leaved collomia,Mixedgrass,,MG,narrow-leaved collomia,MG - 02 - 03 - COLLLIN,,,,,,
,,,,,,,,,,,,,,,METISKO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ASTRPEC,MG,MG - 02 - 03 - ASTRPEC,2,3,ASTRPEC,Astragalus pectinatus,narrow-leaved milk vetch,Mixedgrass,,MG,narrow-leaved milk vetch,MG - 02 - 03 - ASTRPEC,,,,,,
,,,,,,,,,,,,,,,METISKO-SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - STIPCOM,MG,MG - 02 - 03 - STIPCOM,2,3,STIPCOM,Stipa comata,needle-and-thread,Mixedgrass,,MG,needle-and-thread,MG - 02 - 03 - STIPCOM,,,,,,
,,,,,,,,,,,,,,,MEWASSIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - GALIBOR,MG,MG - 02 - 03 - GALIBOR,2,3,GALIBOR,Galium boreale,northern bedstraw,Mixedgrass,,MG,northern bedstraw,MG - 02 - 03 - GALIBOR,,,,,,
,,,,,,,,,,,,,,,MAYCROFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - OTHFORB,MG,MG - 02 - 03 - OTHFORB,2,3,OTHFORB,OTHFORB,Other Forb,Mixedgrass,,MG,Other Forb,MG - 02 - 03 - OTHFORB,,,,,,
,,,,,,,,,,,,,,,MAYCROFT-GLZR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - OTHGRASS,MG,MG - 02 - 03 - OTHGRASS,2,3,OTHGRASS,OTHGRASS,Other Grass,Mixedgrass,,MG,Other Grass,MG - 02 - 03 - OTHGRASS,,,,,,
,,,,,,,,,,,,,,,MAYCROFT-ZR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ORTHLUT,MG,MG - 02 - 03 - ORTHLUT,2,3,ORTHLUT,Orthocarpus luteus,owl-clover,Mixedgrass,,MG,owl-clover,MG - 02 - 03 - ORTHLUT,,,,,,
,,,,,,,,,,,,,,,MULLIGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - MUHLCUS,MG,MG - 02 - 03 - MUHLCUS,2,3,MUHLCUS,Muhlenbergia cuspidata,plains muhly,Mixedgrass,,MG,plains muhly,MG - 02 - 03 - MUHLCUS,,,,,,
,,,,,,,,,,,,,,,MULLIGAN-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - CALAMON,MG,MG - 02 - 03 - CALAMON,2,3,CALAMON,Calamagrostis montanensis,plains reed grass,Mixedgrass,,MG,plains reed grass,MG - 02 - 03 - CALAMON,,,,,,
,,,,,,,,,,,,,,,MIGRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - POTEPEN,MG,MG - 02 - 03 - POTEPEN,2,3,POTEPEN,Potentilla pensylvanica,prairie cinquefoil,Mixedgrass,,MG,prairie cinquefoil,MG - 02 - 03 - POTEPEN,,,,,,
,,,,,,,,,,,,,,,MIGRA-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ANEMPAT,MG,MG - 02 - 03 - ANEMPAT,2,3,ANEMPAT,Anemone patens,prairie crocus,Mixedgrass,,MG,prairie crocus,MG - 02 - 03 - ANEMPAT,,,,,,
,,,,,,,,,,,,,,,MIGRA-GR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - SENECAN,MG,MG - 02 - 03 - SENECAN,2,3,SENECAN,Senecio canus,prairie groundsel,Mixedgrass,,MG,prairie groundsel,MG - 02 - 03 - SENECAN,,,,,,
,,,,,,,,,,,,,,,MORNINGSIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ALLITEX,MG,MG - 02 - 03 - ALLITEX,2,3,ALLITEX,Allium textile,prairie onion,Mixedgrass,,MG,prairie onion,MG - 02 - 03 - ALLITEX,,,,,,
,,,,,,,,,,,,,,,MAGRATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ERYSASP,MG,MG - 02 - 03 - ERYSASP,2,3,ERYSASP,Erysimum asperum,prairie rocket,Mixedgrass,,MG,prairie rocket,MG - 02 - 03 - ERYSASP,,,,,,
,,,,,,,,,,,,,,,MAGRATH-SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - OPUNPOL,MG,MG - 02 - 03 - OPUNPOL,2,3,OPUNPOL,Opuntia polyacantha,prickly-pear,Mixedgrass,,MG,prickly-pear,MG - 02 - 03 - OPUNPOL,,,,,,
,,,,,,,,,,,,,,,MCGILLVARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ASTRDAS,MG,MG - 02 - 03 - ASTRDAS,2,3,ASTRDAS,Astragalus dasyglottis,purple milk vetch,Mixedgrass,,MG,purple milk vetch,MG - 02 - 03 - ASTRDAS,,,,,,
,,,,,,,,,,,,,,,MCGILLVARY-ZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - PETAPUR,MG,MG - 02 - 03 - PETAPUR,2,3,PETAPUR,Petalostemon purpureum,purple prairie-clover,Mixedgrass,,MG,purple prairie-clover,MG - 02 - 03 - PETAPUR,,,,,,
,,,,,,,,,,,,,,,MOOSE HILLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - PLANPAT,MG,MG - 02 - 03 - PLANPAT,2,3,PLANPAT,Plantago patagonica,Pursh's plantain,Mixedgrass,,MG,Pursh's plantain,MG - 02 - 03 - PLANPAT,,,,,,
,,,,,,,,,,,,,,,MOOSE HILLS-GL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - HEUCRIC,MG,MG - 02 - 03 - HEUCRIC,2,3,HEUCRIC,Heuchera richardsonii,Richardson's alumroot,Mixedgrass,,MG,Richardson's alumroot,MG - 02 - 03 - HEUCRIC,,,,,,
,,,,,,,,,,,,,,,MEACHIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - DODEPUL,MG,MG - 02 - 03 - DODEPUL,2,3,DODEPUL,Dodecatheon pulchellum,saline shooting star,Mixedgrass,,MG,saline shooting star,MG - 02 - 03 - DODEPUL,,,,,,
,,,,,,,,,,,,,,,MAHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - DISTSTR,MG,MG - 02 - 03 - DISTSTR,2,3,DISTSTR,Distichlis stricta,salt grass,Mixedgrass,,MG,salt grass,MG - 02 - 03 - DISTSTR,,,,,,
,,,,,,,,,,,,,,,MICHICHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - GAURCOC,MG,MG - 02 - 03 - GAURCOC,2,3,GAURCOC,Gaura coccinea,scarlet butterflyweed,Mixedgrass,,MG,scarlet butterflyweed,MG - 02 - 03 - GAURCOC,,,,,,
,,,,,,,,,,,,,,,MILDRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - SPHACOC,MG,MG - 02 - 03 - SPHACOC,2,3,SPHACOC,Sphaeralcea coccinea,scarlet mallow,Mixedgrass,,MG,scarlet mallow,MG - 02 - 03 - SPHACOC,,,,,,
,,,,,,,,,,,,,,,MILDRED-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ANTEPUL,MG,MG - 02 - 03 - ANTEPUL,2,3,ANTEPUL,Antennaria pulcherrima,showy everlasting,Mixedgrass,,MG,showy everlasting,MG - 02 - 03 - ANTEPUL,,,,,,
,,,,,,,,,,,,,,,MIQUELON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - OXYTSPL,MG,MG - 02 - 03 - OXYTSPL,2,3,OXYTSPL,Oxytropis splendens,showy locoweed,Mixedgrass,,MG,showy locoweed,MG - 02 - 03 - OXYTSPL,,,,,,
,,,,,,,,,,,,,,,MAJEAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - POTEANS,MG,MG - 02 - 03 - POTEANS,2,3,POTEANS,Potentilla anserina,silverweed,Mixedgrass,,MG,silverweed,MG - 02 - 03 - POTEANS,,,,,,
,,,,,,,,,,,,,,,MEIKLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - LYGOJUN,MG,MG - 02 - 03 - LYGOJUN,2,3,LYGOJUN,Lygodesmia juncea,skeletonweed,Mixedgrass,,MG,skeletonweed,MG - 02 - 03 - LYGOJUN,,,,,,
,,,,,,,,,,,,,,,MOKOWAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - PENSPRO,MG,MG - 02 - 03 - PENSPRO,2,3,PENSPRO,Penstemon procerus,slender blue beardtongue,Mixedgrass,,MG,slender blue beardtongue,MG - 02 - 03 - PENSPRO,,,,,,
,,,,,,,,,,,,,,,MOKOWAN-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ASTRFLE,MG,MG - 02 - 03 - ASTRFLE,2,3,ASTRFLE,Astragalus flexuosus,slender milk vetch,Mixedgrass,,MG,slender milk vetch,MG - 02 - 03 - ASTRFLE,,,,,,
,,,,,,,,,,,,,,,MILK RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - HAPLSPI,MG,MG - 02 - 03 - HAPLSPI,2,3,HAPLSPI,Haplopappus spinulosus,spiny ironplant,Mixedgrass,,MG,spiny ironplant,MG - 02 - 03 - HAPLSPI,,,,,,
,,,,,,,,,,,,,,,MILK RIVER-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - GEUMTRI,MG,MG - 02 - 03 - GEUMTRI,2,3,GEUMTRI,Geum triflorum,three-flowered avens,Mixedgrass,,MG,three-flowered avens,MG - 02 - 03 - GEUMTRI,,,,,,
,,,,,,,,,,,,,,,MARKERVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - DANTINT,MG,MG - 02 - 03 - DANTINT,2,3,DANTINT,Danthonia intermedia,timber oat grass,Mixedgrass,,MG,timber oat grass,MG - 02 - 03 - DANTINT,,,,,,
,,,,,,,,,,,,,,,MIKKWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ERIGCAE,MG,MG - 02 - 03 - ERIGCAE,2,3,ERIGCAE,Erigeron caespitosus,tufted fleabane,Mixedgrass,,MG,tufted fleabane,MG - 02 - 03 - ERIGCAE,,,,,,
,,,,,,,,,,,,,,,MIKKWA-AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - ASTEERI,MG,MG - 02 - 03 - ASTEERI,2,3,ASTEERI,Aster ericoides,tufted white prairie aster,Mixedgrass,,MG,tufted white prairie aster,MG - 02 - 03 - ASTEERI,,,,,,
,,,,,,,,,,,,,,,MACKAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG - 02 - 03 - SOLISPP,MG,MG - 02 - 03 - SOLISPP,2,3,SOLISPP,Solidago species,undifferentiated goldenrod,Mixedgrass,,MG,undifferentiated goldenrod,MG - 02 - 03 - SOLISPP,,,,,,
